pos	word_en	word_sp	positive	negative	objective	index	synset
n	john_anthony_ciardi	John_Anthony_Ciardi	+0.125	-0	0.875	0	10897796
n	john_ciardi	John_Ciardi	+0.125	-0	0.875	0	10897796
n	clement_vii	Clemente_VII	+0.25	-0	0.75	0	10901192
n	giulio_de'_medici	None	+0.25	-0	0.75	0	10901192
n	connors	None	+0.125	-0	0.875	0	10907501
n	james_scott_connors	None	+0.125	-0	0.875	0	10907501
n	jimmy_conors	None	+0.125	-0	0.875	0	10907501
n	corneille	None	+0.375	-0	0.625	0	10911104
n	harold_hart_crane	Harold_Hart_Crane	+0.375	-0	0.625	0	10914331
n	gamma	None	+0.375	-0	0.625	2	10920582
n	dante	None	+0.25	-0	0.75	0	10922239
n	dante_alighieri	None	+0.25	-0	0.75	0	10922239
n	bartholomeu_dias	None	+0.375	-0	0.625	0	10934154
n	bartholomeu_diaz	None	+0.375	-0	0.625	0	10934154
n	dias	None	+0.375	-0	0.625	0	10934154
n	diaz	None	+0.375	-0	0.625	0	10934154
n	donatello	Donatello	+0.125	-0	0.875	0	10939040
n	donato_di_betto_bardi	donato_di_Betto_Bardi	+0.125	-0	0.875	0	10939040
n	dostoevski	None	+0	-0.625	0.375	0	10940669
n	dostoevsky	None	+0	-0.625	0.375	0	10940669
n	dostoyevsky	None	+0	-0.625	0.375	0	10940669
n	feodor_dostoevski	None	+0	-0.625	0.375	0	10940669
n	feodor_dostoevsky	None	+0	-0.625	0.375	0	10940669
n	feodor_dostoyevsky	None	+0	-0.625	0.375	0	10940669
n	feodor_mikhailovich_dostoevski	None	+0	-0.625	0.375	0	10940669
n	feodor_mikhailovich_dostoevsky	None	+0	-0.625	0.375	0	10940669
n	feodor_mikhailovich_dostoyevsky	None	+0	-0.625	0.375	0	10940669
n	fyodor_dostoevski	None	+0	-0.625	0.375	0	10940669
n	fyodor_dostoevsky	None	+0	-0.625	0.375	0	10940669
n	fyodor_dostoyevsky	None	+0	-0.625	0.375	0	10940669
n	fyodor_mikhailovich_dostoevski	None	+0	-0.625	0.375	0	10940669
n	fyodor_mikhailovich_dostoevsky	None	+0	-0.625	0.375	0	10940669
n	fyodor_mikhailovich_dostoyevsky	None	+0	-0.625	0.375	0	10940669
n	john_dryden	John_Dryden	+0.375	-0	0.625	0	10943659
n	edward	None	+0.25	-0	0.75	5	10950448
n	edward_iii	None	+0.25	-0	0.75	0	10950448
n	eijkman	None	+0	-0.25	0.75	0	10954328
n	elizabeth	None	+0	-0.25	0.75	1	10957330
n	elizabeth_i	None	+0	-0.25	0.75	0	10957330
n	ethelred	None	+0	-0.125	0.875	1	10961816
n	ethelred_i	None	+0	-0.125	0.875	0	10961816
n	ferdinand_the_catholic	None	+0.125	-0	0.875	0	10969305
n	king_ferdinand	None	+0.125	-0	0.875	0	10969305
n	fitzgerald	None	+0.25	-0	0.75	0	10972298
n	edsel_bryant_ford	Edsel_Bryant_Ford	+0	-0.375	0.625	0	10975101
n	galahad	None	+0.375	-0	0.625	0	10987176
n	sir_galahad	None	+0.375	-0	0.625	0	10987176
n	george	None	+0.125	-0	0.875	6	10994906
n	george_i	None	+0.125	-0	0.875	0	10994906
n	george	Jorge	+0.125	-0	0.875	5	10995115
n	george_ii	Jorge_II	+0.125	-0	0.875	0	10995115
n	george	None	+0	-0.125	0.875	4	10995292
n	george_iii	None	+0	-0.125	0.875	0	10995292
n	gladstone	None	+0.125	-0	0.875	0	11001668
n	william_ewart_gladstone	None	+0.125	-0	0.875	0	11001668
n	william_gladstone	None	+0.125	-0	0.875	0	11001668
n	carlo_goldoni	None	+0.125	-0	0.875	0	11005320
n	goldoni	None	+0.125	-0	0.875	0	11005320
n	hans_c._j._gram	None	+0.125	-0	0.875	0	11010936
n	gray	None	+0	-0.25	0.75	5	11012993
n	louis_harold_gray	None	+0	-0.25	0.75	0	11012993
n	grimm	None	+0	-0.25	0.75	0	11016841
n	wilhelm_grimm	None	+0	-0.25	0.75	0	11016841
n	wilhelm_karl_grimm	None	+0	-0.25	0.75	0	11016841
n	first_viscount_haldane_of_cloan	Priver_vizconde_Haldane_de_Cloan	+0	-0.125	0.875	0	11022465
n	haldane	Haldane	+0	-0.125	0.875	3	11022465
n	richard_burdon_haldane	Richard_Burdon_Haldane	+0	-0.125	0.875	0	11022465
n	richard_haldane	Richard_Haldane	+0	-0.125	0.875	0	11022465
n	edward_everett_hale	Edward_Everett_Hale	+0.25	-0	0.75	0	11023327
n	georg_friedrich_handel	None	+0.125	-0	0.875	0	11027631
n	george_frederick_handel	None	+0.125	-0	0.875	0	11027631
n	george_frideric_handel	None	+0.125	-0	0.875	0	11027631
n	handel	None	+0.125	-0	0.875	0	11027631
n	hathaway	Hathaway	+0	-0.125	0.875	0	11034485
n	james_butler_hickock	None	+0.375	-0	0.625	0	11049443
n	thomas_hodgkin	None	+0.125	-0	0.875	0	11054034
n	gerard_manley_hopkins	None	+0.125	-0	0.875	0	11059772
n	hopkins	None	+0.125	-0	0.875	2	11059772
n	a._e._housman	None	+0.125	-0	0.875	0	11061734
n	alfred_edward_housman	None	+0.125	-0	0.875	0	11061734
n	housman	None	+0.125	-0	0.875	0	11061734
n	randall_jarrell	Randall_Jarrell	+0.375	-0	0.625	0	11080884
n	franz_kafka	None	+0	-0.125	0.875	0	11095731
n	kafka	None	+0	-0.125	0.875	0	11095731
n	john_keats	John_Keats	+0.125	-0	0.875	0	11098601
n	keats	Keats	+0.125	-0	0.875	0	11098601
n	paul_klee	None	+0.125	-0	0.875	0	11106830
n	friedrich_gottlieb_klopstock	None	+0.125	-0	0.875	0	11108084
n	robert_koch	None	+0	-0.25	0.75	0	11108400
n	laban	None	+0.125	-0	0.875	0	11113601
n	rudolph_laban	None	+0.125	-0	0.875	0	11113601
n	lancelot	None	+0.125	-0	0.875	0	11115293
n	sir_lancelot	None	+0.125	-0	0.875	0	11115293
n	landau	Landau	+0	-0.125	0.875	0	11115785
n	lev_davidovich_landau	Lev_Davidovich_Landau	+0	-0.125	0.875	0	11115785
n	francois_de_la_rochefoucauld	None	+0.125	-0	0.875	0	11117931
n	la_rochefoucauld	None	+0.125	-0	0.875	0	11117931
n	laurentius	None	+0	-0.25	0.75	0	11121108
n	lawrence	None	+0	-0.25	0.75	0	11121108
n	saint_lawrence	None	+0	-0.25	0.75	0	11121108
n	st._lawrence	None	+0	-0.25	0.75	0	11121108
n	leo_x	Leon_X	+0.25	-0	0.75	0	11127752
n	gioacchino_pecci	None	+0.25	-0	0.75	0	11127996
n	giovanni_vincenzo_pecci	None	+0.25	-0	0.75	0	11127996
n	leo_xiii	None	+0.25	-0	0.75	0	11127996
n	franz_liszt	Franz_Liszt	+0.125	-0	0.875	0	11135236
n	liszt	Liszt	+0.125	-0	0.875	0	11135236
n	konrad_lorenz	None	+0.5	-0	0.5	0	11138449
n	konrad_zacharias_lorenz	None	+0.5	-0	0.5	0	11138449
n	lorenz	None	+0.5	-0	0.5	0	11138449
n	sun_king	None	+0.25	-0	0.75	0	11141019
n	lovelace	None	+0.125	-0	0.875	0	11141882
n	richard_lovelace	None	+0.125	-0	0.875	0	11141882
n	amy_lowell	Amy_Lowell	+0.375	-0	0.625	0	11142517
n	lowell	Lowell	+0.375	-0	0.625	2	11142517
n	lowell	Lowell	+0.375	-0	0.625	0	11142788
n	robert_lowell	Robert_Lowell	+0.375	-0	0.625	0	11142788
n	robert_traill_spence_lowell_jr.	Robert_Traill_Spence_Lowell	+0.375	-0	0.625	0	11142788
n	archibald_macleish	Archibald_Macleish	+0.375	-0	0.625	0	11148152
n	macleish	Macleish	+0.375	-0	0.625	0	11148152
n	mallarme	None	+0.375	-0	0.625	0	11151798
n	stephane_mallarme	None	+0.375	-0	0.625	0	11151798
n	marceau	None	+0	-0.125	0.875	0	11155814
n	giambattista_marini	None	+0.125	-0	0.875	0	11156812
n	giambattista_marino	None	+0.125	-0	0.875	0	11156812
n	andrew_marvell	None	+0.125	-0	0.875	0	11160361
n	marvell	None	+0.125	-0	0.875	0	11160361
n	john_masefield	None	+0.125	-0	0.875	0	11162793
n	masefield	None	+0.125	-0	0.875	0	11162793
n	edgar_lee_masters	Edgar_Lee_Masters	+0.375	-0	0.625	0	11164058
n	masters	Masters	+0.375	-0	0.625	0	11164058
n	edna_millay	Edna_Millay	+0.375	-0	0.625	0	11179797
n	edna_saint_vincent_millay	Edna_Saint_Vincent_Millay	+0.375	-0	0.625	0	11179797
n	millay	Millay	+0.375	-0	0.625	0	11179797
n	francoise-athenais_de_rochechouart	None	+0.25	-0	0.75	0	11186685
n	mozart	None	+0.125	-0	0.875	0	11194355
n	wolfgang_amadeus_mozart	None	+0.125	-0	0.875	0	11194355
n	neftali_ricardo_reyes	Neftalí_Ricardo_Reyes	+0.125	-0	0.875	0	11203795
n	pablo_neruda	Pablo_Neruda	+0.125	-0	0.875	0	11203795
n	alfred_noyes	None	+0.125	-0	0.875	0	11210291
n	noyes	None	+0.125	-0	0.875	0	11210291
n	obadiah	Obadíah	+0	-0.25	0.75	0	11211236
n	francis_turner_palgrave	None	+0.125	-0	0.875	0	11221389
n	andrea_palladio	None	+0.25	-0	0.75	0	11221495
n	palladio	None	+0.25	-0	0.75	0	11221495
n	paracelsus	None	+0	-0.25	0.75	0	11222054
n	philippus_aureolus_paracelsus	None	+0	-0.25	0.75	0	11222054
n	theophrastus_philippus_aureolus_bombastus_von_hohenheim	None	+0	-0.25	0.75	0	11222054
n	apostle_of_the_gentiles	None	+0	-0.125	0.875	0	11225661
n	apostle_paul	None	+0	-0.125	0.875	0	11225661
n	paul	None	+0	-0.125	0.875	1	11225661
n	paul_the_apostle	None	+0	-0.125	0.875	0	11225661
n	saint_paul	None	+0	-0.125	0.875	0	11225661
n	saul	None	+0	-0.125	0.875	1	11225661
n	saul_of_tarsus	None	+0	-0.125	0.875	0	11225661
n	st._paul	None	+0	-0.125	0.875	1	11225661
n	philip_ii_of_macedon	None	+0.25	-0	0.75	0	11232837
n	harold_pinter	None	+0	-0.25	0.75	0	11235619
n	giovanni_maria_mastai-ferretti	None	+0.25	-0	0.75	0	11237868
n	giovanni_mastai-ferretti	None	+0.25	-0	0.75	0	11237868
n	pius_ix	None	+0.25	-0	0.75	0	11237868
n	plath	Plath	+0.125	-0	0.875	0	11239143
n	edgar_allan_poe	Edgar_Allan_Poe	+0.125	-0	0.875	0	11240480
n	jeanne_antoinette_poisson	None	+0.375	-0	0.625	0	11241655
n	marquise_de_pompadour	None	+0.375	-0	0.625	0	11241655
n	pompadour	None	+0.375	-0	0.625	0	11241655
n	aleksandr_sergeyevich_pushkin	aleksandr_Sergeyevich_Pushkin	+0.125	-0	0.875	0	11249191
n	alexander_pushkin	Alexander_Pushkin	+0.125	-0	0.875	0	11249191
n	pushkin	Pushkin	+0.125	-0	0.875	0	11249191
n	raffaello_santi	None	+0.25	-0	0.75	0	11254028
n	raffaello_sanzio	None	+0.25	-0	0.75	0	11254028
n	raphael	None	+0.25	-0	0.75	0	11254028
n	hans_conrad_julius_reiter	None	+0.25	-0	0.75	0	11257697
n	reiter	None	+0.25	-0	0.75	0	11257697
n	james_whitcomb_riley	James_Whitcomb_Riley	+0.375	-0	0.625	0	11262468
n	riley	Riley	+0.375	-0	0.625	0	11262468
n	rockwell	None	+0.125	-0	0.875	0	11267568
n	anne_sexton	Anne_Sexton	+0.375	-0	0.625	0	11294582
n	sexton	Sexton	+0.375	-0	0.625	0	11294582
n	percy_bysshe_shelley	Percy_Bysshe_Shelley	+0.125	-0	0.875	0	11296914
n	shelley	Shelley	+0.125	-0	0.875	1	11296914
n	taras_grigoryevich_shevchenko	Taras_Grigoryevich_Shevchenko	+0.375	-0	0.625	0	11298519
n	adam_smith	Adam_Smith	+0.125	-0	0.875	0	11305258
n	smith	Smith	+0.125	-0	0.875	7	11305258
n	stevens	Stevens	+0.375	-0	0.625	1	11317416
n	wallace_stevens	Wallace_Stevens	+0.375	-0	0.625	0	11317416
n	antonio_stradivari	None	+0.375	-0	0.625	0	11320821
n	antonius_stradivarius	None	+0.375	-0	0.625	0	11320821
n	stradivari	None	+0.375	-0	0.625	0	11320821
n	stradivarius	None	+0.375	-0	0.625	0	11320821
n	arthur_symons	None	+0.125	-0	0.875	0	11327650
n	symons	None	+0.125	-0	0.875	0	11327650
n	tarquin	None	+0	-0.125	0.875	0	11331804
n	tarquin_the_proud	None	+0	-0.125	0.875	0	11331804
n	tarquinius_superbus	None	+0	-0.125	0.875	0	11331804
n	john_orley_allen_tate	John_Orley_Allen_Tate	+0.125	-0	0.875	0	11332423
n	deems_taylor	Deems_Taylor	+0.125	-0	0.875	0	11333601
n	taylor	Taylor	+0.125	-0	0.875	0	11333601
n	peter_ilich_tchaikovsky	None	+0.125	-0	0.875	0	11333762
n	peter_tchaikovsky	None	+0.125	-0	0.875	0	11333762
n	pyotr_ilych_tchaikovsky	None	+0.125	-0	0.875	0	11333762
n	pyotr_tchaikovsky	None	+0.125	-0	0.875	0	11333762
n	tchaikovsky	None	+0.125	-0	0.875	0	11333762
n	sara_teasdale	Sara_Teasdale	+0.375	-0	0.625	0	11334215
n	teasdale	Teasdale	+0.375	-0	0.625	0	11334215
n	alfred_tennyson	Aldred_Tennyson	+0.125	-0	0.875	0	11335330
n	agnes_gonxha_bojaxhiu	None	+0	-0.25	0.75	0	11335878
n	mother_teresa	None	+0	-0.25	0.75	0	11335878
n	theresa	None	+0	-0.25	0.75	0	11335878
n	doubting_thomas	None	+0	-0.625	0.375	0	11338796
n	saint_thomas	None	+0	-0.625	0.375	0	11338796
n	st._thomas	None	+0	-0.625	0.375	0	11338796
n	thomas	None	+0	-0.625	0.375	4	11338796
n	thomas_the_doubting_apostle	None	+0	-0.625	0.375	0	11338796
n	dylan_thomas	Dylan_Thomas	+0.125	-0	0.875	0	11339041
n	thomas	Thomas	+0.125	-0	0.875	3	11339041
n	james_francis_thorpe	James_Frnacis_Thorpe	+0.25	-0	0.75	0	11341479
n	jim_thorpe	Jim_Thorpe	+0.25	-0	0.75	0	11341479
n	thorpe	Thorpe	+0.25	-0	0.75	0	11341479
n	nikolaas_tinbergen	None	+0	-0.125	0.875	0	11343040
n	tinbergen	None	+0	-0.125	0.875	0	11343040
n	count_lev_nikolayevitch_tolstoy	None	+0.125	-0	0.875	0	11345378
n	leo_tolstoy	None	+0.125	-0	0.875	0	11345378
n	tolstoy	None	+0.125	-0	0.875	0	11345378
n	lope_de_vega	None	+0.125	-0	0.875	0	11362195
n	vega	None	+0.125	-0	0.875	0	11362195
n	francois_villon	None	+0.125	-0	0.875	0	11366787
n	rudolf_virchow	None	+0.125	-0	0.875	0	11367195
n	first_earl_of_orford	None	+0.125	-0	0.875	0	11372372
n	robert_walpole	None	+0.125	-0	0.875	0	11372372
n	sir_robert_walpole	None	+0.125	-0	0.875	0	11372372
n	e._t._s._walton	None	+0	-0.125	0.875	0	11372896
n	ernest_thomas_sinton_walton	None	+0	-0.125	0.875	0	11372896
n	ernest_walton	None	+0	-0.125	0.875	0	11372896
n	kaiser_bill	None	+0	-0.25	0.75	0	11386853
n	william_carlos_williams	William_Carlos_Williams	+0.375	-0	0.625	0	11390058
n	williams	Williams	+0.375	-0	0.625	2	11390058
n	bernard_arthur_owen_williams	None	+0.125	-0	0.875	0	11390170
n	sir_bernard_williams	None	+0.125	-0	0.875	0	11390170
n	williams	None	+0.125	-0	0.875	1	11390170
n	ludwig_josef_johan_wittgenstein	None	+0.125	-0	0.875	0	11393828
n	ludwig_wittgenstein	None	+0.125	-0	0.875	0	11393828
n	wittgenstein	None	+0.125	-0	0.875	0	11393828
n	elinor_morton_hoyt_wylie	Elinor_Morton_Hoyt_Wylie	+0.375	-0	0.625	0	11400594
n	wylie	Wylie	+0.375	-0	0.625	0	11400594
n	babe_didrikson	Babe_Didrikson	+0.25	-0	0.75	0	11404666
n	babe_zaharias	Babe_Zaharias	+0.25	-0	0.75	0	11404666
n	didrikson	Didrikson	+0.25	-0	0.75	0	11404666
n	mildred_ella_didrikson	Mildred_Ella_Didrikson	+0.25	-0	0.75	0	11404666
n	mildred_ella_didrikson_zaharias	Mildred_Ella_Didrikson_Zaharias	+0.25	-0	0.75	0	11404666
n	zaharias	Zaharias	+0.25	-0	0.75	0	11404666
n	side_effect	None	+0	-0.25	0.75	1	11417387
n	fortune	None	+0.25	-0	0.75	2	11418460
n	luck	None	+0.25	-0	0.75	2	11418460
n	aberration	None	+0.375	-0	0.625	2	11420139
n	distortion	None	+0.375	-0	0.625	2	11420139
n	optical_aberration	None	+0.375	-0	0.625	0	11420139
n	chemical_attraction	None	+0	-0.125	0.875	0	11422822
n	mischance	None	+0	-0.625	0.375	0	11427842
n	load	None	+0.125	-0	0.875	6	11446067
n	lode	None	+0.125	-0	0.875	0	11446067
n	temperateness	None	+0.625	-0	0.375	0	11456462
n	fata_morgana	None	+0	-0.125	0.875	0	11456615
n	noreaster	noreste	+0	-0.125	0.875	0	11462951
n	northeaster	viento_del_noreste	+0	-0.125	0.875	0	11462951
n	gamma_radiation	None	+0	-0.25	0.75	0	11463073
n	gamma_ray	None	+0	-0.25	0.75	0	11463073
n	good_fortune	buena_fortuna	+0.125	-0	0.875	1	11463746
n	good_luck	buena_suerte	+0.125	-0	0.875	1	11463746
n	luminescence	None	+0	-0.625	0.375	0	11476430
n	bioluminescence	None	+0	-0.125	0.875	0	11476619
n	magnetic_attraction	None	+0	-0.25	0.75	0	11479058
n	magnetic_force	None	+0	-0.25	0.75	0	11479058
n	magnetism	None	+0	-0.25	0.75	0	11479058
n	sunbeam	rayo_de_sol	+0	-0.25	0.75	0	11485582
n	sunray	rayo_de_sol	+0	-0.25	0.75	0	11485582
n	cell_death	None	+0	-0.125	0.875	0	11486178
n	optical_opacity	None	+0	-0.125	0.875	0	11490257
n	radio-opacity	None	+0	-0.125	0.875	0	11490335
n	radiopacity	None	+0	-0.125	0.875	0	11490335
n	pleomorphism	None	+0.125	-0	0.875	1	11491816
n	osmotic_pressure	None	+0	-0.125	0.875	0	11496881
n	push	None	+0	-0.125	0.875	1	11498203
n	thrust	None	+0	-0.125	0.875	0	11498203
n	rainstorm	tempestad_de_lluvia	+0	-0.25	0.75	0	11501737
n	recognition	None	+0.125	-0	0.875	4	11502695
n	blizzard	None	+0.25	-0	0.75	0	11509570
n	amplitude_distortion	None	+0	-0.5	0.5	0	11512144
n	nonlinear_distortion	None	+0	-0.5	0.5	0	11512144
n	acoustic_projection	None	+0.5	-0	0.5	0	11512331
n	supertwister	None	+0	-0.625	0.375	0	11517041
n	bolt	None	+0	-0.125	0.875	0	11519121
n	tornado	None	+0	-0.25	0.75	0	11519450
n	twister	None	+0	-0.25	0.75	0	11519450
n	even_chance	None	+0	-0.125	0.875	0	11519799
n	toss-up	None	+0	-0.125	0.875	0	11519799
n	transparence	None	+0.125	-0	0.875	0	11520619
n	transparency	None	+0.125	-0	0.875	0	11520619
n	elements	None	+0	-0.375	0.625	0	11525303
n	pot_plant	None	+0.375	-0	0.625	0	11536230
n	carpospore	carpospora	+0	-0.125	0.875	0	11548728
n	spore_case	None	+0.125	-0	0.875	1	11550725
n	sporocarp	None	+0.125	-0	0.875	0	11550725
n	stipule	None	+0.125	-0	0.875	0	11550890
n	division_spermatophyta	None	+0	-0.125	0.875	0	11551211
n	spermatophyta	None	+0	-0.125	0.875	0	11551211
n	balsam	None	+0	-0.125	0.875	0	11552686
n	catha	None	+0.25	-0	0.75	0	11598100
n	genus_catha	None	+0.25	-0	0.75	0	11598100
n	cycadales	None	+0	-0.375	0.625	0	11600139
n	order_cycadales	None	+0	-0.375	0.625	0	11600139
n	class_pteridospermopsida	None	+0	-0.125	0.875	0	11604698
n	pteridospermopsida	None	+0	-0.125	0.875	0	11604698
n	cordaites	None	+0.125	-0	0.875	0	11606846
n	genus_cordaites	None	+0.125	-0	0.875	0	11606846
n	yellow_pine	None	+0	-0.125	0.875	1	11609362
n	parry's_pinyon	None	+0.125	-0	0.875	0	11610823
n	pinus_parryana	None	+0.125	-0	0.875	0	11610823
n	pinus_quadrifolia	None	+0.125	-0	0.875	0	11610823
n	sierra_lodgepole_pine	pino_contorta_sierra	+0.125	-0	0.875	0	11615259
n	swamp_pine	None	+0	-0.125	0.875	0	11615812
n	cedrus_libani	None	+0.375	-0	0.625	0	11623815
n	tsuga_heterophylla	None	+0.125	-0	0.875	0	11628087
n	west_coast_hemlock	None	+0.125	-0	0.875	0	11628087
n	cathaya	None	+0.5	-0	0.5	0	11629354
n	genus_cupressus	género_cupressus	+0	-0.125	0.875	0	11630351
n	austrocedrus_chilensis	None	+0.125	-0	0.875	0	11633284
n	japan_cedar	None	+0.125	-0	0.875	0	11636204
n	pencil_cedar	None	+0.25	-0	0.75	0	11637015
n	pencil_cedar_tree	None	+0.25	-0	0.75	0	11637015
n	juniperus_sabina	None	+0	-0.125	0.875	0	11637991
n	libocedrus_bidwillii	None	+0.125	-0	0.875	0	11639445
n	pahautea	None	+0.125	-0	0.875	0	11639445
n	nutmeg-yew	None	+0.125	-0	0.875	0	11649150
n	podocarpus_nivalis	None	+0	-0.25	0.75	0	11652966
n	dacridium_laxifolius	None	+0	-0.375	0.625	0	11656771
n	lepidothamnus_laxifolius	None	+0	-0.375	0.625	0	11656771
n	mountain_rimu	None	+0	-0.375	0.625	0	11656771
n	parasitaxus_ustus	None	+0.625	-0	0.375	0	11657904
n	parasite_yew	None	+0.625	-0	0.375	0	11657904
n	gynophore	None	+0	-0.25	0.75	0	11676850
n	marginal_placentation	None	+0.125	-0	0.875	0	11682003
n	ventral_placentation	None	+0.125	-0	0.875	0	11682003
n	cassia	canelero_de_china	+0.125	-0	0.875	2	11705171
n	cassia-bark_tree	canelero_de_china	+0.125	-0	0.875	0	11705171
n	cinnamomum_cassia	cinnamomum_cassia	+0.125	-0	0.875	0	11705171
n	cassia_bark	corteza_de_cassia	+0.125	-0	0.875	0	11705387
n	chinese_cinnamon	canela_china	+0.125	-0	0.875	0	11705387
n	butter-flower	None	+0	-0.125	0.875	0	11720353
n	buttercup	None	+0	-0.125	0.875	0	11720353
n	goldcup	None	+0	-0.125	0.875	0	11720353
n	kingcup	None	+0	-0.125	0.875	1	11720353
n	cimicifuga_foetida	None	+0	-0.125	0.875	0	11729142
n	foetid_bugbane	None	+0	-0.125	0.875	0	11729142
n	bear's_foot	None	+0	-0.625	0.375	0	11734093
n	helleborus_foetidus	None	+0	-0.625	0.375	0	11734093
n	family_juncaceae	None	+0	-0.25	0.75	0	11743109
n	juncaceae	None	+0	-0.25	0.75	0	11743109
n	rush_family	None	+0	-0.25	0.75	0	11743109
n	genus_juncus	None	+0	-0.125	0.875	0	11743570
n	juncus	None	+0	-0.125	0.875	0	11743570
n	juncus_bufonius	None	+0	-0.25	0.75	0	11744108
n	toad_rush	None	+0	-0.25	0.75	0	11744108
n	hard_rush	None	+0	-0.125	0.875	0	11744251
n	juncus_inflexus	None	+0	-0.125	0.875	0	11744251
n	acacia_cambegei	None	+0	-0.625	0.375	0	11757017
n	stinking_wattle	None	+0	-0.625	0.375	0	11757017
n	camachile	None	+0.375	-0	0.625	0	11764478
n	huamachil	None	+0.375	-0	0.625	0	11764478
n	manila_tamarind	None	+0.375	-0	0.625	0	11764478
n	pithecellobium_dulce	None	+0.375	-0	0.625	0	11764478
n	wild_tamarind	None	+0.375	-0	0.625	0	11764478
n	apocynum_cannabinum	None	+0	-0.75	0.25	0	11767877
n	indian_hemp	None	+0	-0.75	0.25	2	11767877
n	rheumatism_weed	None	+0	-0.75	0.25	0	11767877
n	genus_vinca	None	+0	-0.375	0.625	0	11777779
n	vinca	None	+0	-0.375	0.625	0	11777779
n	dracunculus_vulgaris	None	+0	-0.125	0.875	0	11788382
n	green_dragon	None	+0	-0.125	0.875	0	11788382
n	pink_calla	None	+0.125	-0	0.875	0	11794024
n	zantedeschia_rehmanii	None	+0.125	-0	0.875	0	11794024
n	chinese_angelica_tree	None	+0	-0.125	0.875	0	11798688
n	aristolochiales	None	+0	-0.25	0.75	0	11800799
n	order_aristolochiales	None	+0	-0.25	0.75	0	11800799
n	asarum	asarum	+0	-0.375	0.625	0	11802076
n	genus_asarum	género_asarum	+0	-0.375	0.625	0	11802076
n	order-chenopodiales	None	+0.25	-0	0.75	0	11804082
n	dianthus_chinensis_heddewigii	None	+0.5	-0	0.5	0	11808932
n	japanese_pink	None	+0.5	-0	0.5	0	11808932
n	cottage_pink	None	+0.125	-0	0.875	0	11809594
n	dianthus_plumarius	None	+0.125	-0	0.875	0	11809594
n	grass_pink	None	+0.125	-0	0.875	1	11809594
n	dianthus_supurbus	None	+0.25	-0	0.75	0	11809754
n	fringed_pink	None	+0.25	-0	0.75	1	11809754
n	pearl-weed	None	+0	-0.125	0.875	0	11814238
n	pearlweed	None	+0	-0.125	0.875	0	11814238
n	pearlwort	None	+0	-0.125	0.875	0	11814238
n	chickweed	None	+0	-0.125	0.875	0	11817914
n	chenopodium_ambrosioides	None	+0.125	-0	0.875	0	11828804
n	wormseed	None	+0.125	-0	0.875	0	11828804
n	spinach_beet	None	+0	-0.25	0.75	0	11832671
n	russian_thistle	None	+0	-0.125	0.875	0	11834890
n	salsola_kali_tenuifolia	None	+0	-0.125	0.875	0	11834890
n	feather_ball	None	+0	-0.25	0.75	0	11849983
n	genus_pediocactus	género_pediocactus	+0	-0.25	0.75	0	11850748
n	pediocactus	pediocactus	+0	-0.25	0.75	0	11850748
n	cleome	None	+0	-0.375	0.625	1	11866078
n	genus_cleome	None	+0	-0.375	0.625	0	11866078
n	conversation_stopper	None	+0.125	-0	0.875	0	06768394
n	bon_mot	dicho	+0.375	-0	0.625	0	06776783
n	mot	agudeza	+0.375	-0	0.625	0	06776783
n	backchat	None	+0	-0.25	0.75	0	06777794
n	banter	None	+0	-0.25	0.75	0	06777794
n	raillery	None	+0	-0.25	0.75	0	06777794
n	sick_joke	chiste_morboso	+0	-0.75	0.25	0	06779839
n	conundrum	rompecabezas	+0	-0.625	0.375	0	06785223
n	signalization	señalización	+0.25	-0	0.75	0	06798336
n	constant-width_font	None	+0	-0.125	0.875	0	06825996
n	white_feather	pluma_blanca	+0	-0.125	0.875	0	06856487
n	interval	None	+0	-0.125	0.875	3	06858779
n	line_of_gab	None	+0	-0.25	0.75	0	07013400
n	obligato	obligado	+0	-0.25	0.75	0	07029581
n	doctorspeak	jerga_médica	+0.25	-0	0.75	0	07069002
n	consonant	None	+0	-0.375	0.625	0	07115021
n	croak	graznido	+0	-0.375	0.625	0	07125367
n	scandalmongering	None	+0	-0.5	0.5	0	07135627
n	dialog	None	+0.25	-0	0.75	0	07136206
n	dialogue	None	+0.25	-0	0.75	0	07136206
n	duologue	None	+0.25	-0	0.75	0	07136206
n	quip	pulla	+0.25	-0	0.75	0	07153727
n	banality	banalidad	+0.125	-0	0.875	0	07154046
n	cliche	cliché	+0.125	-0	0.875	0	07154046
n	countermand	contraorden	+0	-0.625	0.375	0	07168486
n	batrachomyomachia	None	+0	-0.5	0.5	0	07184652
n	bickering	None	+0	-0.25	0.75	0	07184735
n	bust-up	None	+0.125	-0	0.875	0	07184965
n	benison	None	+0	-0.125	0.875	0	07189562
n	yes	None	+0.25	-0	0.75	0	07203900
n	growling	gruñido	+0	-0.25	0.75	0	07210951
n	admission	None	+0.5	-0	0.5	1	07215948
n	wage_concession	None	+0.125	-0	0.875	0	07217260
n	plight	compromiso	+0.5	-0	0.5	1	07228105
n	imprecation	imprecación	+0	-0.375	0.625	1	07236957
n	peroration	None	+0.375	-0	0.625	0	07241723
n	discouragement	desaliento	+0	-0.375	0.625	1	07253637
n	surprise	None	+0	-0.25	0.75	1	07298154
n	coup_de_theatre	golpe_teatral	+0.125	-0	0.875	0	07298543
n	forest_fire	None	+0	-0.125	0.875	0	07303839
